postal_code,http://webprotege.stanford.edu/R9vkBr0EApzeMGfa0rJGo9G,http://webprotege.stanford.edu/RJAL6Zu9F3EHB35HCs3cYD,http://webprotege.stanford.edu/RcIHdxpjQwjr8EG8yMhEYV,http://webprotege.stanford.edu/RDudF9SBo28CKqKpRN9poYL,http://webprotege.stanford.edu/RLc1ySxaRs4HWkW4m5w2Me
32965,False,,,,
32958,False,True,True,True,True
32966,False,True,True,True,True
32969,False,,,,
32960,False,True,True,True,False
32964,False,,,,
32957,False,,,,
32968,False,True,True,True,False
32961,False,,,,
32978,False,,,,
32967,False,True,True,True,True
32971,False,,,,
32962,False,True,True,True,False
32970,False,True,True,True,False
34731,True,True,False,True,True
34729,True,,,,
34797,True,True,False,True,False
32163,True,,,,
32756,True,,,,
32767,True,True,True,True,True
34711,True,True,False,True,True
34715,True,True,False,True,True
34713,True,,,,
32158,True,,,,
34756,True,True,False,True,False
32727,True,,,,
32159,True,True,False,True,True
34789,True,,,,
34755,True,,,,
34712,True,,,,
32736,True,True,True,True,True
34736,True,True,False,True,True
34748,True,True,False,True,False
34762,True,True,False,True,False
34753,True,True,False,True,True
34705,True,True,False,True,False
34749,True,,,,
32726,True,True,False,True,False
32778,True,True,False,True,False
32735,True,True,False,True,False
34788,True,True,False,True,True
34737,True,True,False,True,True
33907,True,True,True,True,False
33908,True,True,True,True,False
33904,True,True,True,True,False
33916,True,True,True,True,True
33976,True,True,True,True,False
33922,True,True,True,True,False
34119,True,True,True,True,True
33991,True,True,True,True,False
33901,True,True,True,True,False
33971,True,True,True,True,True
33972,True,True,True,True,True
33956,True,True,True,True,False
33990,True,True,True,True,False
34133,True,,,,
33913,True,True,True,True,True
33914,True,True,True,True,False
33973,True,True,True,True,False
33919,True,True,True,True,False
33906,True,,,,
34135,True,True,True,True,False
33903,True,True,True,True,False
33902,True,,,,
33970,True,,,,
33965,True,True,True,True,False
33928,True,True,True,True,True
33905,True,True,True,True,True
33915,True,,,,
34110,True,True,True,True,False
34134,True,True,True,True,False
33994,True,,,,
33924,True,True,True,True,True
33912,True,True,True,True,True
33957,True,True,True,True,False
33974,True,True,True,True,False
33993,True,True,True,True,True
33918,True,,,,
33910,True,,,,
33945,True,True,True,True,False
33921,True,True,True,True,False
33920,True,True,True,True,True
33967,True,True,True,True,False
33966,True,True,True,True,False
33955,True,True,True,True,True
34136,True,,,,
33917,True,True,True,True,True
33936,True,True,True,True,False
33909,True,True,True,True,True
33931,True,True,True,True,False
33932,True,,,,
33929,True,,,,
33911,True,,,,
32305,False,True,True,True,True
32315,False,,,,
32399,False,True,False,True,False
32314,False,,,,
32302,False,,,,
32313,False,,,,
32304,False,True,False,True,True
32309,False,True,True,True,True
32327,False,True,True,False,True
32311,False,True,True,True,True
32318,False,,,,
32303,False,True,False,True,True
32308,False,True,False,True,True
32310,False,True,True,True,True
32312,False,True,False,True,True
32362,False,,,,
32301,False,True,False,True,True
32317,False,True,True,True,True
32306,False,,,,
32307,False,,,,
32395,False,,,,
32316,False,,,,
32334,False,True,True,False,True
32321,False,True,True,False,True
32351,False,True,True,True,True
32360,False,,,,
34208,True,True,True,True,False
34264,True,,,,
34270,True,,,,
34206,True,,,,
34221,True,True,True,True,False
34209,True,True,True,True,False
34217,True,True,True,True,False
34222,True,True,True,True,False
34205,True,True,True,True,False
34280,True,,,,
34216,True,True,True,True,False
34282,True,,,,
34202,True,True,True,True,True
34211,True,True,True,True,False
34212,True,True,True,True,False
34201,True,True,True,True,False
34220,True,,,,
34210,True,True,True,True,False
34219,True,True,True,True,True
34203,True,True,True,True,False
34204,True,,,,
34260,True,,,,
34250,True,,,,
34207,True,True,True,True,False
34215,True,True,True,True,False
32182,False,,,,
34471,False,True,False,True,True
34480,False,True,False,True,True
34482,False,True,False,True,True
32664,False,True,False,True,False
34430,False,,,,
32663,False,,,,
32111,False,,,,
34491,False,True,False,True,False
34475,False,True,False,True,True
34481,False,True,False,True,True
32113,False,True,True,True,True
32667,False,True,True,True,True
34473,False,True,False,True,True
34474,False,True,False,True,False
32634,False,,,,
34472,False,True,False,True,True
34476,False,True,False,True,True
32192,False,,,,
32681,False,True,False,True,False
32133,False,True,False,True,False
32696,False,True,True,False,True
34420,False,True,False,True,False
34477,False,,,,
34492,False,,,,
34483,False,,,,
32686,False,True,False,True,True
34470,False,True,False,True,False
32617,False,True,False,True,True
32668,False,True,True,False,True
34431,False,True,True,True,True
34432,False,True,True,True,True
34484,False,True,False,True,True
34488,False,True,False,True,True
34478,False,,,,
34479,False,True,False,True,True
32179,False,True,False,True,True
34489,False,,,,
34994,False,True,True,True,False
34956,False,True,True,True,True
34995,False,,,,
34974,False,True,True,True,True
34957,False,True,True,True,False
34996,False,True,True,True,False
34958,False,,,,
34992,False,,,,
33475,False,,,,
33455,False,True,True,True,True
34990,False,True,True,True,True
34991,False,,,,
34997,False,True,True,True,True
33015,True,True,True,True,False
33137,True,True,True,True,False
33176,True,True,True,True,False
33166,True,True,True,True,False
33283,True,,,,
33030,True,True,True,True,False
33114,True,,,,
33116,True,,,,
33002,True,,,,
33192,True,,,,
33199,True,,,,
33129,True,True,True,True,False
33109,True,True,True,True,False
33127,True,True,True,True,False
33145,True,True,True,True,False
33175,True,True,True,True,False
33189,True,True,True,True,False
33245,True,,,,
33011,True,,,,
33017,True,,,,
33269,True,,,,
33247,True,,,,
33195,True,,,,
33198,True,,,,
33206,True,,,,
33014,True,True,True,True,False
33016,True,True,True,True,False
33012,True,True,True,True,False
33130,True,True,True,True,False
33135,True,True,True,True,False
33126,True,True,True,True,False
33134,True,True,True,True,False
33144,True,True,True,True,False
33146,True,True,True,True,False
33149,True,True,True,True,False
33169,True,True,True,True,False
33154,True,True,True,True,False
33183,True,True,True,True,False
33027,True,True,True,True,False
33056,True,True,True,True,False
33031,True,True,True,True,False
33234,True,,,,
33266,True,,,,
33013,True,True,True,True,False
33023,True,True,True,True,False
33133,True,True,True,True,False
33141,True,True,True,True,False
33168,True,True,True,True,False
33172,True,True,True,True,False
33174,True,True,True,True,False
33167,True,True,True,True,False
33181,True,True,True,True,False
33184,True,True,True,True,False
33190,True,True,True,True,False
33055,True,True,True,True,False
33034,True,True,True,True,True
33261,True,,,,
33231,True,,,,
33197,True,,,,
33106,True,,,,
33139,True,True,True,True,False
33142,True,True,True,True,False
33140,True,True,True,True,False
33150,True,True,True,True,False
33101,True,True,True,True,False
33160,True,True,True,True,False
33170,True,True,True,True,False
33179,True,True,True,True,False
33177,True,True,True,True,False
33196,True,True,True,True,True
33185,True,True,True,True,True
33193,True,True,True,True,True
33242,True,,,,
33194,True,True,True,True,True
33032,True,True,True,True,False
33033,True,True,True,True,False
33152,True,,,,
33280,True,,,,
33164,True,,,,
33153,True,,,,
33191,True,,,,
33018,True,True,True,True,True
33131,True,True,True,True,False
33161,True,True,True,True,False
33173,True,True,True,True,False
33157,True,True,True,True,False
33182,True,True,True,True,True
33239,True,,,,
33128,True,True,True,True,False
33243,True,,,,
33238,True,,,,
33010,True,True,True,True,False
33138,True,True,True,True,False
33122,True,True,True,True,False
33125,True,True,True,True,False
33147,True,True,True,True,False
33090,True,,,,
33178,True,True,True,True,True
33255,True,,,,
33296,True,,,,
33186,True,True,True,True,False
33257,True,,,,
33187,True,True,True,True,True
33035,True,True,True,True,True
33092,True,,,,
33124,True,,,,
33119,True,,,,
33136,True,True,True,True,False
33143,True,True,True,True,False
33132,True,True,True,True,False
33162,True,True,True,True,False
33165,True,True,True,True,False
33156,True,True,True,True,False
33155,True,True,True,True,False
33158,True,True,True,True,False
33180,True,True,True,True,False
33256,True,,,,
33265,True,,,,
33054,True,True,True,True,False
33222,True,,,,
33233,True,,,,
33163,True,,,,
33112,True,,,,
33039,True,True,True,True,False
32046,False,True,True,False,True
32011,False,True,True,False,True
32035,False,,,,
32041,False,,,,
32009,False,True,True,False,True
32034,False,True,True,False,True
32097,False,True,True,False,True
32547,False,True,True,False,False
32539,False,True,True,False,False
32578,False,True,True,False,False
32580,False,True,True,False,False
32549,False,,,,
32541,False,True,True,False,False
32540,False,,,,
32588,False,,,,
32536,False,True,True,False,False
32542,False,True,True,False,True
32579,False,True,True,False,False
32548,False,True,True,False,False
32544,False,True,True,False,False
32567,False,True,True,False,False
32710,True,,,,
32824,True,True,False,True,False
32828,True,True,False,True,True
32798,True,True,False,True,False
32793,True,,,,
32804,True,True,False,True,False
32835,True,True,False,True,False
32858,True,,,,
32877,True,,,,
32765,True,True,False,True,True
32776,True,True,False,True,True
32777,True,,,,
34777,True,,,,
32861,True,,,,
34760,True,True,False,True,False
32867,True,,,,
32817,True,True,False,True,False
32832,True,True,False,True,True
32733,True,,,,
32792,True,True,False,True,False
32768,True,,,,
32794,True,,,,
32704,True,,,,
32709,True,True,True,True,True
32818,True,True,False,True,False
32803,True,True,False,True,False
32806,True,True,False,True,False
34761,True,True,False,True,False
34786,True,True,False,True,False
32856,True,,,,
32703,True,True,False,True,False
32814,True,True,False,True,False
32805,True,True,False,True,False
32822,True,True,False,True,False
32826,True,True,False,True,False
32868,True,,,,
32872,True,,,,
32751,True,True,False,True,False
32757,True,True,False,True,True
34734,True,True,False,True,False
32860,True,,,,
32802,True,,,,
34778,True,,,,
32790,True,,,,
34740,True,,,,
32834,True,,,,
32812,True,True,False,True,False
32825,True,True,False,True,True
32819,True,True,False,True,False
32810,True,True,False,True,False
32869,True,,,,
32829,True,True,False,True,True
32857,True,,,,
32862,True,,,,
32808,True,True,False,True,False
32809,True,True,False,True,False
32811,True,True,False,True,False
32827,True,True,False,True,False
32807,True,True,False,True,False
32801,True,True,False,True,False
32839,True,True,False,True,False
32853,True,,,,
32833,True,True,False,True,True
34787,True,True,False,True,False
32855,True,,,,
32816,True,,,,
32878,True,,,,
32712,True,True,False,True,True
32836,True,True,False,True,False
32820,True,True,False,True,True
32789,True,True,False,True,False
32859,True,,,,
32854,True,,,,
32831,True,True,False,True,True
34746,True,True,False,True,False
34742,True,,,,
34745,True,,,,
34972,True,True,True,False,True
34741,True,True,False,True,False
34769,True,True,False,True,False
34771,True,True,False,True,True
34744,True,True,False,True,False
33848,True,True,False,True,False
34739,True,True,True,True,True
34773,True,True,True,True,True
34743,True,True,False,True,False
34772,True,True,False,True,True
34770,True,,,,
33403,True,True,True,True,False
33409,True,True,True,True,False
33412,True,True,True,True,True
33415,True,True,True,True,False
33417,True,True,True,True,False
33446,True,True,True,True,False
33460,True,True,True,True,False
33434,True,True,True,True,False
33436,True,True,True,True,False
33478,True,True,True,True,True
33476,True,True,True,True,False
33484,True,True,True,True,False
33488,True,,,,
33448,True,,,,
33401,True,True,True,True,False
33411,True,True,True,True,True
33425,True,,,,
33435,True,True,True,True,False
33444,True,True,True,True,False
33449,True,True,True,True,True
33487,True,True,True,True,False
33464,True,,,,
33413,True,True,True,True,False
33429,True,,,,
33472,True,True,True,True,False
33498,True,True,True,True,False
33497,True,,,,
33410,True,True,True,True,False
33427,True,,,,
33445,True,True,True,True,False
33463,True,True,True,True,False
33473,True,True,True,True,False
33480,True,True,True,True,False
33465,True,,,,
33499,True,,,,
33405,True,True,True,True,False
33414,True,True,True,True,True
33431,True,True,True,True,False
33462,True,True,True,True,False
33467,True,True,True,True,False
33438,True,True,True,True,True
33486,True,True,True,True,False
33493,True,True,True,True,False
33468,True,,,,
33418,True,True,True,True,True
33430,True,True,True,True,True
33440,True,True,True,True,True
33458,True,True,True,True,True
33461,True,True,True,True,False
33433,True,True,True,True,False
33477,True,True,True,True,False
33496,True,True,True,True,False
33466,True,,,,
33454,True,,,,
33407,True,True,True,True,False
33421,True,,,,
33406,True,True,True,True,False
33419,True,,,,
33437,True,True,True,True,False
33482,True,,,,
33404,True,True,True,True,False
33408,True,True,True,True,False
33428,True,True,True,True,False
33426,True,True,True,True,False
33402,True,,,,
33416,True,,,,
33424,True,,,,
33432,True,True,True,True,False
33469,True,True,True,True,True
33470,True,True,True,True,True
33483,True,True,True,True,False
33481,True,,,,
33422,True,,,,
33474,True,,,,
33420,True,,,,
